crn, date, stime, etime, itype, depth, l12, d12, 
#, yymmdd, hhmm, hhmm, , m, mg C/m3, mg C/m3, 
225, 100903,  500, 2030,  2,   75,  3.380, -9.000,
225, 100903,  500, 2030,  2,  100,  2.067, -9.000,
225, 100903,  500, 2030,  2,  125,  0.657, -9.000,
226, 101003,  430, 1921,  2,    5,  8.360, -9.000,
226, 101003,  430, 1921,  2,   25,  8.390, -9.000,
226, 101003,  430, 1921,  2,   45,  7.705, -9.000,
226, 101003,  430, 1921,  2,   75,  4.273, -9.000,
226, 101003,  430, 1921,  2,  100,  2.090, -9.000,
226, 101003,  430, 1921,  2,  125,  0.560, -9.000,
227, 101121,  520, 1818,  2,    5,  5.093, -9.000,
227, 101121,  520, 1818,  2,   25,  5.577, -9.000,
227, 101121,  520, 1818,  2,   45,  3.383, -9.000,
227, 101121,  520, 1818,  2,   75,  2.553, -9.000,
227, 101121,  520, 1818,  2,  100,  1.590, -9.000,
227, 101121,  520, 1818,  2,  125,  0.417, -9.000,
228, 110109,  630, 1805,  2,    5,  5.660, -9.000,
228, 110109,  630, 1805,  2,   25,  6.113, -9.000,
228, 110109,  630, 1805,  2,   45,  4.785, -9.000,
228, 110109,  630, 1805,  2,   75,  2.283, -9.000,
228, 110109,  630, 1805,  2,  100,  1.225, -9.000,
228, 110109,  630, 1805,  2,  125,  0.453, -9.000,
229, 110129,  700, 1915,  2,    5,  5.527, -9.000,
229, 110129,  700, 1915,  2,   25,  5.213, -9.000,
229, 110129,  700, 1915,  2,   45,  4.557, -9.000,
229, 110129,  700, 1915,  2,   75,  2.605, -9.000,
229, 110129,  700, 1915,  2,  100,  1.527, -9.000,
229, 110129,  700, 1915,  2,  125,  0.617, -9.000,
230, 110228,  400, 1855,  2,    5,  6.353, -9.000,
230, 110228,  400, 1855,  2,   25,  6.963, -9.000,
230, 110228,  400, 1855,  2,   45,  4.613, -9.000,
230, 110228,  400, 1855,  2,   75,  3.063, -9.000,
230, 110228,  400, 1855,  2,  100,  1.723, -9.000,
230, 110228,  400, 1855,  2,  125,  0.817, -9.000,
231, 110411,  531, 2050,  2,    5,  4.997, -9.000,
231, 110411,  531, 2050,  2,   25,  6.045, -9.000,
231, 110411,  531, 2050,  2,   45,  4.963, -9.000,
231, 110411,  531, 2050,  2,   75,  3.545, -9.000,
231, 110411,  531, 2050,  2,  100,  1.663, -9.000,
231, 110411,  531, 2050,  2,  125,  0.733, -9.000,
232, 110509,  533, 1723,  2,    5,  7.310, -9.000,
232, 110509,  533, 1723,  2,   25,  7.500, -9.000,
232, 110509,  533, 1723,  2,   45,  5.740, -9.000,
232, 110509,  533, 1723,  2,   75,  2.660, -9.000,
232, 110509,  533, 1723,  2,  100,  1.097, -9.000,
232, 110509,  533, 1723,  2,  125,  0.300, -9.000,
233, 110719,  410, 1957,  2,    5,  6.810, -9.000,
233, 110719,  410, 1957,  2,   25,  6.373, -9.000,
233, 110719,  410, 1957,  2,   45,  6.307, -9.000,
233, 110719,  410, 1957,  2,   75,  4.690, -9.000,
233, 110719,  410, 1957,  2,  100,  2.877, -9.000,
233, 110719,  410, 1957,  2,  125,  1.010, -9.000,
234, 110831,  510, 1848,  2,    5,  9.525, -9.000,
234, 110831,  510, 1848,  2,   25,  9.545, -9.000,
234, 110831,  510, 1848,  2,   45,  7.120, -9.000,
234, 110831,  510, 1848,  2,   75,  4.847, -9.000,
234, 110831,  510, 1848,  2,  100,  1.857, -9.000,
234, 110831,  510, 1848,  2,  125,  0.485, -9.000,
235, 110927,  520, 1915,  2,    5,  8.285, -9.000,
235, 110927,  520, 1915,  2,   25,  7.420, -9.000,
235, 110927,  520, 1915,  2,   45,  6.840, -9.000,
235, 110927,  520, 1915,  2,   75,  3.993, -9.000,
235, 110927,  520, 1915,  2,  100,  1.493, -9.000,
235, 110927,  520, 1915,  2,  125,  0.545, -9.000,
236, 111104,  547, 1933,  2,    5,  8.740, -9.000,
236, 111104,  547, 1933,  2,   25,  7.123, -9.000,
236, 111104,  547, 1933,  2,   45,  4.607, -9.000,
236, 111104,  547, 1933,  2,   75,  3.693, -9.000,
236, 111104,  547, 1933,  2,  100,  0.950, -9.000,
236, 111104,  547, 1933,  2,  125,  0.173, -9.000,
237, 111129,  655, 1820,  2,    5, 10.885, -9.000,
237, 111129,  655, 1820,  2,   25, 10.173, -9.000,
237, 111129,  655, 1820,  2,   45,  4.833, -9.000,
237, 111129,  655, 1820,  2,   75,  1.863, -9.000,
237, 111129,  655, 1820,  2,  100,  0.470, -9.000,
237, 111129,  655, 1820,  2,  125,  0.207, -9.000,
239, 120118,  526, 1829,  2,    5,  6.413, -9.000,
239, 120118,  526, 1829,  2,   25,  8.233, -9.000,
239, 120118,  526, 1829,  2,   45,  5.800, -9.000,
239, 120118,  526, 1829,  2,   75,  2.743, -9.000,
239, 120118,  526, 1829,  2,  100,  1.080, -9.000,
239, 120118,  526, 1829,  2,  125,  0.400, -9.000,
241, 120501,  544, 1900,  2,    5,  7.193, -9.000,
241, 120501,  544, 1900,  2,   25,  7.067, -9.000,
241, 120501,  544, 1900,  2,   45,  7.700, -9.000,
241, 120501,  544, 1900,  2,   75,  5.583, -9.000,
241, 120501,  544, 1900,  2,  100,  4.300, -9.000,
241, 120501,  544, 1900,  2,  125,  1.080, -9.000,
242, 120530,  552, 1910,  2,    5,  6.667, -9.000,
242, 120530,  552, 1910,  2,   25,  8.407, -9.000,
242, 120530,  552, 1910,  2,   45,  6.037, -9.000,
242, 120530,  552, 1910,  2,   75,  4.160, -9.000,
242, 120530,  552, 1910,  2,  100,  1.960, -9.000,
242, 120530,  552, 1910,  2,  125,  0.683, -9.000,
243, 120626,  511, 1929,  2,    5,  6.483, -9.000,
243, 120626,  511, 1929,  2,   25,  7.677, -9.000,
243, 120626,  511, 1929,  2,   45,  6.780, -9.000,
243, 120626,  511, 1929,  2,   75,  4.697, -9.000,
243, 120626,  511, 1929,  2,  100,  3.173, -9.000,
243, 120626,  511, 1929,  2,  125,  1.247, -9.000,
244, 120731,  502, 1727,  2,    5,  6.660, -9.000,
244, 120731,  502, 1727,  2,   25,  7.850, -9.000,
244, 120731,  502, 1727,  2,   45,  6.223, -9.000,
244, 120731,  502, 1727,  2,   75,  4.723, -9.000,
244, 120731,  502, 1727,  2,  100,  2.160, -9.000,
244, 120731,  502, 1727,  2,  125,  0.825, -9.000,
245, 120817,  500, 1925,  2,    5,  5.047, -9.000,
245, 120817,  500, 1925,  2,   25,  5.503, -9.000,
245, 120817,  500, 1925,  2,   45,  4.193, -9.000,
245, 120817,  500, 1925,  2,   75,  3.490, -9.000,
245, 120817,  500, 1925,  2,  100,  2.490, -9.000,
245, 120817,  500, 1925,  2,  125,  1.005, -9.000,
246, 120914,  455, 1915,  2,    5,  5.267, -9.000,
246, 120914,  455, 1915,  2,   25,  5.090, -9.000,
246, 120914,  455, 1915,  2,   45,  5.267, -9.000,
246, 120914,  455, 1915,  2,   75,  4.115, -9.000,
246, 120914,  455, 1915,  2,  100,  2.855, -9.000,
246, 120914,  455, 1915,  2,  125,  0.910, -9.000,
247, 121007,  407, 1911,  2,    5,  5.975, -9.000,
247, 121007,  407, 1911,  2,   25,  6.470, -9.000,
247, 121007,  407, 1911,  2,   45,  4.697, -9.000,
247, 121007,  407, 1911,  2,   75,  3.863, -9.000,
247, 121007,  407, 1911,  2,  100,  2.755, -9.000,
247, 121007,  407, 1911,  2,  125,  0.905, -9.000,
248, 121203,  519, 1849,  2,    5,  5.997, -9.000,
248, 121203,  519, 1849,  2,   25,  4.950, -9.000,
248, 121203,  519, 1849,  2,   45,  3.560, -9.000,
248, 121203,  519, 1849,  2,   75,  1.577, -9.000,
248, 121203,  519, 1849,  2,  100,  1.170, -9.000,
248, 121203,  519, 1849,  2,  125,  0.365, -9.000,
249, 130212,  439, 1845,  2,    5,  5.767, -9.000,
249, 130212,  439, 1845,  2,   25,  6.620, -9.000,
249, 130212,  439, 1845,  2,   45,  4.280, -9.000,
249, 130212,  439, 1845,  2,   75,  2.685, -9.000,
249, 130212,  439, 1845,  2,  100,  1.653, -9.000,
249, 130212,  439, 1845,  2,  125,  0.933, -9.000,
250, 130306,  448, 1915,  2,    5,  6.610, -9.000,
250, 130306,  448, 1915,  2,   25,  7.230, -9.000,
250, 130306,  448, 1915,  2,   45,  7.197, -9.000,
250, 130306,  448, 1915,  2,   75,  5.905, -9.000,
250, 130306,  448, 1915,  2,  100,  2.327, -9.000,
250, 130306,  448, 1915,  2,  125,  0.730, -9.000,
251, 130405,  500, 1920,  2,    5,  5.977, -9.000,
251, 130405,  500, 1920,  2,   25,  5.953, -9.000,
251, 130405,  500, 1920,  2,   45,  5.590, -9.000,
251, 130405,  500, 1920,  2,   75,  4.190, -9.000,
251, 130405,  500, 1920,  2,  100,  3.473, -9.000,
251, 130405,  500, 1920,  2,  125,  1.720, -9.000,
252, 130517,  530, 1950,  2,    5,  6.190, -9.000,
252, 130517,  530, 1950,  2,   25,  6.700, -9.000,
252, 130517,  530, 1950,  2,   45,  6.583, -9.000,
252, 130517,  530, 1950,  2,   75,  4.285, -9.000,
252, 130517,  530, 1950,  2,  100,  3.027, -9.000,
252, 130517,  530, 1950,  2,  125,  1.533, -9.000,
253, 130625,  440, 1948,  2,    5,  8.413, -9.000,
253, 130625,  440, 1948,  2,   25,  7.663, -9.000,
253, 130625,  440, 1948,  2,   45,  8.087, -9.000,
253, 130625,  440, 1948,  2,   75,  6.660, -9.000,
253, 130625,  440, 1948,  2,  100,  5.207, -9.000,
253, 130625,  440, 1948,  2,  125,  1.233, -9.000,
254, 130911,  455, 1907,  2,    5,  7.970, -9.000,
254, 130911,  455, 1907,  2,   25,  8.477, -9.000,
254, 130911,  455, 1907,  2,   45,  7.837, -9.000,
254, 130911,  455, 1907,  2,   75,  4.155, -9.000,
254, 130911,  455, 1907,  2,  100,  2.613, -9.000,
254, 130911,  455, 1907,  2,  125,  1.270, -9.000,
255, 131001,  440, 1847,  2,    5,  8.960, -9.000,
255, 131001,  440, 1847,  2,   25,  9.453, -9.000,
255, 131001,  440, 1847,  2,   45,  9.747, -9.000,
255, 131001,  440, 1847,  2,   75,  3.790, -9.000,
255, 131001,  440, 1847,  2,  100,  1.620, -9.000,
255, 131001,  440, 1847,  2,  125,  0.523, -9.000,
256, 131027,  440, 1900,  2,    5,  8.920, -9.000,
256, 131027,  440, 1900,  2,   25,  8.103, -9.000,
256, 131027,  440, 1900,  2,   45,  7.113, -9.000,
256, 131027,  440, 1900,  2,   75,  4.530, -9.000,
256, 131027,  440, 1900,  2,  100,  2.400, -9.000,
256, 131027,  440, 1900,  2,  125,  0.500, -9.000,
257, 131126,  430, 1810,  2,    5,  6.640, -9.000,
257, 131126,  430, 1810,  2,   25,  6.690, -9.000,
257, 131126,  430, 1810,  2,   45,  6.370, -9.000,
257, 131126,  430, 1810,  2,   75,  4.340, -9.000,
257, 131126,  430, 1810,  2,  100,  1.960, -9.000,
257, 131126,  430, 1810,  2,  125,  0.363, -9.000,
258, 131220,  436, 1905,  2,    5,  6.435, -9.000,
258, 131220,  436, 1905,  2,   25,  6.357, -9.000,
258, 131220,  436, 1905,  2,   45,  5.027, -9.000,
258, 131220,  436, 1905,  2,   75,  2.985, -9.000,
258, 131220,  436, 1905,  2,  100,  1.270, -9.000,
258, 131220,  436, 1905,  2,  125,  0.293, -9.000,
259, 140115,  440, 1838,  2,    5,  4.627, -9.000,
259, 140115,  440, 1838,  2,   25,  5.267, -9.000,
259, 140115,  440, 1838,  2,   45,  4.293, -9.000,
259, 140115,  440, 1838,  2,   75,  2.735, -9.000,
259, 140115,  440, 1838,  2,  100,  1.393, -9.000,
259, 140115,  440, 1838,  2,  125,  0.743, -9.000,
260, 140214,  445, 2011,  2,    5,  4.137, -9.000,
260, 140214,  445, 2011,  2,   25,  3.387, -9.000,
260, 140214,  445, 2011,  2,   45,  2.333, -9.000,
260, 140214,  445, 2011,  2,   75,  1.325, -9.000,
260, 140214,  445, 2011,  2,  100,  1.020, -9.000,
260, 140214,  445, 2011,  2,  125,  0.213, -9.000,
261, 140305,  450, 1915,  2,    5,  6.813, -9.000,
261, 140305,  450, 1915,  2,   25,  7.503, -9.000,
261, 140305,  450, 1915,  2,   45,  6.507, -9.000,
261, 140305,  450, 1915,  2,   75,  4.610, -9.000,
261, 140305,  450, 1915,  2,  100,  3.450, -9.000,
261, 140305,  450, 1915,  2,  125,  0.720, -9.000,
262, 140410,  445, 1900,  2,    5,  7.283, -9.000,
262, 140410,  445, 1900,  2,   25,  7.927, -9.000,
262, 140410,  445, 1900,  2,   45,  7.960, -9.000,
262, 140410,  445, 1900,  2,   75,  5.647, -9.000,
262, 140410,  445, 1900,  2,  100,  3.530, -9.000,
262, 140410,  445, 1900,  2,  125,  1.977, -9.000,
263, 140601,  418, 1920,  2,    5,  9.193, -9.000,
263, 140601,  418, 1920,  2,   25,  6.183, -9.000,
263, 140601,  418, 1920,  2,   45,  5.340, -9.000,
263, 140601,  418, 1920,  2,   75,  5.605, -9.000,
263, 140601,  418, 1920,  2,  100,  6.613, -9.000,
263, 140601,  418, 1920,  2,  125,  1.937, -9.000,
264, 140630,  415, 1917,  2,    5,  9.533, -9.000,
264, 140630,  415, 1917,  2,   25,  9.887, -9.000,
264, 140630,  415, 1917,  2,   45,  6.735, -9.000,
264, 140630,  415, 1917,  2,   75,  4.320, -9.000,
264, 140630,  415, 1917,  2,  100,  2.217, -9.000,
264, 140630,  415, 1917,  2,  125,  1.583, -9.000,
265, 140914,  441, 1853,  2,    5,  6.913, -9.000,
265, 140914,  441, 1853,  2,   45,  6.713, -9.000,
265, 140914,  441, 1853,  2,   75,  4.343, -9.000,
265, 140914,  441, 1853,  2,  100,  2.743, -9.000,
265, 140914,  441, 1853,  2,  125,  0.587, -9.000,
266, 141013,  424, 1857,  2,    5, 10.373, -9.000,
266, 141013,  424, 1857,  2,   25, 11.787, -9.000,
266, 141013,  424, 1857,  2,   45,  8.793, -9.000,
266, 141013,  424, 1857,  2,   75,  4.410, -9.000,
266, 141013,  424, 1857,  2,  100,  1.927, -9.000,
266, 141013,  424, 1857,  2,  125,  0.383, -9.000,
267, 141121,  413, 1810,  2,    5,  8.257, -9.000,
267, 141121,  413, 1810,  2,   25,  8.257, -9.000,
267, 141121,  413, 1810,  2,   45,  5.977, -9.000,
267, 141121,  413, 1810,  2,   75,  3.513, -9.000,
267, 141121,  413, 1810,  2,  100,  1.210, -9.000,
267, 141121,  413, 1810,  2,  125,  0.283, -9.000,
268, 141216,  433, 1838,  2,    5,  5.200, -9.000,
268, 141216,  433, 1838,  2,   25,  7.360, -9.000,
268, 141216,  433, 1838,  2,   45,  5.497, -9.000,
268, 141216,  433, 1838,  2,   75,  2.197, -9.000,
268, 141216,  433, 1838,  2,  100,  1.237, -9.000,
268, 141216,  433, 1838,  2,  125,  0.380, -9.000,
269, 150224,  405, 1935,  2,    5,  5.557, -9.000,
269, 150224,  405, 1935,  2,   25,  7.343, -9.000,
269, 150224,  405, 1935,  2,   45,  5.690, -9.000,
269, 150224,  405, 1935,  2,   75,  3.660, -9.000,
269, 150224,  405, 1935,  2,  100,  3.257, -9.000,
269, 150224,  405, 1935,  2,  125,  0.940, -9.000,
270, 150328,  424, 1850,  2,   25,  6.633, -9.000,
270, 150328,  424, 1850,  2,   45,  6.010, -9.000,
270, 150328,  424, 1850,  2,   75,  3.687, -9.000,
270, 150328,  424, 1850,  2,  100,  1.550, -9.000,
270, 150328,  424, 1850,  2,  125,  0.687, -9.000,
271, 150421,  412, 1910,  2,    5,  7.167, -9.000,
271, 150421,  412, 1910,  2,   25,  5.957, -9.000,
271, 150421,  412, 1910,  2,   45,  6.937, -9.000,
271, 150421,  412, 1910,  2,   75,  4.493, -9.000,
271, 150421,  412, 1910,  2,  100,  5.150, -9.000,
271, 150421,  412, 1910,  2,  125,  1.045, -9.000,
272, 150523,  434, 1920,  2,    5,  6.447, -9.000,
272, 150523,  434, 1920,  2,   25,  7.360, -9.000,
272, 150523,  434, 1920,  2,   45,  5.830, -9.000,
272, 150523,  434, 1920,  2,   75,  4.983, -9.000,
272, 150523,  434, 1920,  2,  100,  3.017, -9.000,
272, 150523,  434, 1920,  2,  125,  1.785, -9.000,
273, 150619,  412, 1925,  2,    5,  6.727, -9.000,
273, 150619,  412, 1925,  2,   25,  7.140, -9.000,
273, 150619,  412, 1925,  2,   45,  6.390, -9.000,
273, 150619,  412, 1925,  2,   75,  4.550, -9.000,
273, 150619,  412, 1925,  2,  100,  2.337, -9.000,
273, 150619,  412, 1925,  2,  125,  1.033, -9.000,
274, 150719,  430, 1920,  2,    5,  7.385, -9.000,
274, 150719,  430, 1920,  2,   25,  7.923, -9.000,
274, 150719,  430, 1920,  2,   45,  7.943, -9.000,
274, 150719,  430, 1920,  2,   75,  6.030, -9.000,
274, 150719,  430, 1920,  2,  100,  3.700, -9.000,
274, 150719,  430, 1920,  2,  125,  1.293, -9.000,
275, 150812,  405, 1917,  2,    5,  8.383, -9.000,
275, 150812,  405, 1917,  2,   25, 11.280, -9.000,
275, 150812,  405, 1917,  2,   45,  8.010, -9.000,
275, 150812,  405, 1917,  2,   75,  5.060, -9.000,
275, 150812,  405, 1917,  2,  100,  3.337, -9.000,
275, 150812,  405, 1917,  2,  125,  0.690, -9.000,
277, 151013,  410, 1915,  2,    5,  8.133, -9.000,
277, 151013,  410, 1915,  2,   25,  8.380, -9.000,
277, 151013,  410, 1915,  2,   45,  8.333, -9.000,
277, 151013,  410, 1915,  2,   75,  4.200, -9.000,
277, 151013,  410, 1915,  2,  100,  1.563, -9.000,
277, 151013,  410, 1915,  2,  125,  0.587, -9.000,
279, 151208,  430, 1830,  2,    5,  7.767, -9.000,
279, 151208,  430, 1830,  2,   25,  6.963, -9.000,
279, 151208,  430, 1830,  2,   45,  4.257, -9.000,
279, 151208,  430, 1830,  2,   75,  1.413, -9.000,
279, 151208,  430, 1830,  2,  100,  0.763, -9.000,
279, 151208,  430, 1830,  2,  125,  0.277, -9.000,
280, 160112,  428, 1900,  2,    5,  7.195, -9.000,
280, 160112,  428, 1900,  2,   25,  7.427, -9.000,
280, 160112,  428, 1900,  2,   45,  5.800, -9.000,
280, 160112,  428, 1900,  2,   75,  2.717, -9.000,
280, 160112,  428, 1900,  2,  100,  1.810, -9.000,
280, 160112,  428, 1900,  2,  125,  0.520, -9.000,
281, 160209,  420, 1911,  2,    5,  5.947, -9.000,
281, 160209,  420, 1911,  2,   25,  7.573, -9.000,
281, 160209,  420, 1911,  2,   45,  6.430, -9.000,
281, 160209,  420, 1911,  2,   75,  3.460, -9.000,
281, 160209,  420, 1911,  2,  100,  1.897, -9.000,
281, 160209,  420, 1911,  2,  125,  0.663, -9.000,
283, 160415,  435, 1922,  2,    5,  6.533, -9.000,
283, 160415,  435, 1922,  2,   25,  6.113, -9.000,
283, 160415,  435, 1922,  2,   45,  6.783, -9.000,
283, 160415,  435, 1922,  2,   75,  5.937, -9.000,
283, 160415,  435, 1922,  2,  100,  2.153, -9.000,
283, 160415,  435, 1922,  2,  125,  1.023, -9.000,
284, 160528,  517, 1720,  2,    5,  6.950, -9.000,
284, 160528,  517, 1720,  2,   25,  6.557, -9.000,
284, 160528,  517, 1720,  2,   45,  6.763, -9.000,
284, 160528,  517, 1720,  2,   75,  5.757, -9.000,
284, 160528,  517, 1720,  2,  100,  4.933, -9.000,
284, 160528,  517, 1720,  2,  125,  2.207, -9.000,
285, 160711,  522, 1955,  2,    5,  5.760, -9.000,
285, 160711,  522, 1955,  2,   25,  6.003, -9.000,
285, 160711,  522, 1955,  2,   45,  5.330, -9.000,
285, 160711,  522, 1955,  2,   75,  3.823, -9.000,
285, 160711,  522, 1955,  2,  100,  4.777, -9.000,
285, 160711,  522, 1955,  2,  125,  1.480, -9.000,
286, 160810,  427, 1905,  2,    5,  7.107, -9.000,
286, 160810,  427, 1905,  2,   25,  6.217, -9.000,
286, 160810,  427, 1905,  2,   45,  5.913, -9.000,
286, 160810,  427, 1905,  2,   75,  3.827, -9.000,
286, 160810,  427, 1905,  2,  100,  3.330, -9.000,
286, 160810,  427, 1905,  2,  125,  1.267, -9.000,
287, 161015,  435, 1935,  2,    5,  5.867, -9.000,
287, 161015,  435, 1935,  2,   25,  5.160, -9.000,
287, 161015,  435, 1935,  2,   45,  6.543, -9.000,
287, 161015,  435, 1935,  2,   75,  2.965, -9.000,
287, 161015,  435, 1935,  2,  100,  2.823, -9.000,
287, 161015,  435, 1935,  2,  125,  0.805, -9.000,
289, 170124,  504, 1925,  2,    5,  7.880, -9.000,
289, 170124,  504, 1925,  2,   25,  6.187, -9.000,
289, 170124,  504, 1925,  2,   45,  5.967, -9.000,
289, 170124,  504, 1925,  2,   75,  4.520, -9.000,
289, 170124,  504, 1925,  2,  100,  1.857, -9.000,
289, 170124,  504, 1925,  2,  125,  0.523, -9.000,
290, 170223,  453, 2045,  2,    5,  5.857, -9.000,
290, 170223,  453, 2045,  2,   25,  5.913, -9.000,
290, 170223,  453, 2045,  2,   45,  5.490, -9.000,
290, 170223,  453, 2045,  2,   75,  2.353, -9.000,
290, 170223,  453, 2045,  2,  100,  2.107, -9.000,
290, 170223,  453, 2045,  2,  125,  0.723, -9.000,
291, 170328,  438, 1933,  2,    5,  3.347, -9.000,
291, 170328,  438, 1933,  2,   25,  3.763, -9.000,
291, 170328,  438, 1933,  2,   45,  2.950, -9.000,
291, 170328,  438, 1933,  2,   75,  3.607, -9.000,
291, 170328,  438, 1933,  2,  100,  3.200, -9.000,
291, 170328,  438, 1933,  2,  125,  1.823, -9.000,
292, 170425,  428, 1919,  2,    5,  5.943, -9.000,
292, 170425,  428, 1919,  2,   25,  6.020, -9.000,
292, 170425,  428, 1919,  2,   45,  5.853, -9.000,
292, 170425,  428, 1919,  2,   75,  3.230, -9.000,
292, 170425,  428, 1919,  2,  100,  3.013, -9.000,
292, 170425,  428, 1919,  2,  125,  1.150, -9.000,
293, 170523,  525, 1948,  2,    5,  4.543, -9.000,
293, 170523,  525, 1948,  2,   25,  4.840, -9.000,
293, 170523,  525, 1948,  2,   45,  5.893, -9.000,
293, 170523,  525, 1948,  2,   75,  3.713, -9.000,
293, 170523,  525, 1948,  2,  100,  2.407, -9.000,
293, 170523,  525, 1948,  2,  125,  0.923, -9.000,
294, 170620,  445, 1738,  2,    5,  5.175, -9.000,
294, 170620,  445, 1738,  2,   25,  7.890, -9.000,
294, 170620,  445, 1738,  2,   45,  6.217, -9.000,
294, 170620,  445, 1738,  2,   75,  6.260, -9.000,
294, 170620,  445, 1738,  2,  100,  5.040, -9.000,
294, 170620,  445, 1738,  2,  125,  2.033, -9.000,
295, 170808,  455, 1940,  2,    5, 10.600, -9.000,
295, 170808,  455, 1940,  2,   25, 11.433, -9.000,
295, 170808,  455, 1940,  2,   45, 10.797, -9.000,
295, 170808,  455, 1940,  2,   75,  4.687, -9.000,
295, 170808,  455, 1940,  2,  100,  4.343, -9.000,
295, 170808,  455, 1940,  2,  125,  0.643, -9.000,
296, 171007,  522, 1930,  2,    5,  6.437, -9.000,
296, 171007,  522, 1930,  2,   25,  6.353, -9.000,
296, 171007,  522, 1930,  2,   45,  5.957, -9.000,
296, 171007,  522, 1930,  2,   75,  2.630, -9.000,
296, 171007,  522, 1930,  2,  100,  1.313, -9.000,
296, 171007,  522, 1930,  2,  125,  0.623, -9.000,
297, 171108,  422, 1730,  2,    5,  7.840, -9.000,
297, 171108,  422, 1730,  2,   25,  7.017, -9.000,
297, 171108,  422, 1730,  2,   45,  6.327, -9.000,
297, 171108,  422, 1730,  2,   75,  4.133, -9.000,
297, 171108,  422, 1730,  2,  100,  2.320, -9.000,
297, 171108,  422, 1730,  2,  125,  0.710, -9.000,
298, 171212,  500, 1840,  2,    5,  6.037, -9.000,
298, 171212,  500, 1840,  2,   25,  5.370, -9.000,
298, 171212,  500, 1840,  2,   45,  4.773, -9.000,
298, 171212,  500, 1840,  2,   75,  1.960, -9.000,
298, 171212,  500, 1840,  2,  100,  1.343, -9.000,
298, 171212,  500, 1840,  2,  125,  0.420, -9.000,
300, 180225,  436, 1950,  2,    5,  4.293, -9.000,
300, 180225,  436, 1950,  2,   25,  2.470, -9.000,
300, 180225,  436, 1950,  2,   45,  1.543, -9.000,
300, 180225,  436, 1950,  2,   75,  1.277, -9.000,
300, 180225,  436, 1950,  2,  100,  0.693, -9.000,
300, 180225,  436, 1950,  2,  125,  0.437, -9.000,
301, 180418,  455, 1840,  2,    5,  7.280, -9.000,
301, 180418,  455, 1840,  2,   25,  6.120, -9.000,
301, 180418,  455, 1840,  2,   45,  4.690, -9.000,
301, 180418,  455, 1840,  2,   75,  2.517, -9.000,
301, 180418,  455, 1840,  2,  100,  1.310, -9.000,
301, 180418,  455, 1840,  2,  125,  0.607, -9.000,
303, 180626,  541, 1914,  2,    5,  6.323, -9.000,
303, 180626,  541, 1914,  2,   25,  7.003, -9.000,
303, 180626,  541, 1914,  2,   45,  6.517, -9.000,
303, 180626,  541, 1914,  2,   75,  4.883, -9.000,
303, 180626,  541, 1914,  2,  100,  2.350, -9.000,
303, 180626,  541, 1914,  2,  125,  1.203, -9.000,
304, 180724,  530, 1930,  2,    5,  7.647, -9.000,
304, 180724,  530, 1930,  2,   25,  7.167, -9.000,
304, 180724,  530, 1930,  2,   45,  6.413, -9.000,
304, 180724,  530, 1930,  2,   75,  4.560, -9.000,
304, 180724,  530, 1930,  2,  100,  2.663, -9.000,
304, 180724,  530, 1930,  2,  125,  0.580, -9.000,
305, 180910,  428, 1910,  2,    5,  6.700, -9.000,
305, 180910,  428, 1910,  2,   25,  6.797, -9.000,
305, 180910,  428, 1910,  2,   45,  6.153, -9.000,
305, 180910,  428, 1910,  2,   75,  3.323, -9.000,
305, 180910,  428, 1910,  2,  100,  1.193, -9.000,
305, 180910,  428, 1910,  2,  125,  0.497, -9.000,
306, 181012,  511, 1652,  2,    5,  8.603, -9.000,
306, 181012,  511, 1652,  2,   25,  7.577, -9.000,
306, 181012,  511, 1652,  2,   45,  5.600, -9.000,
306, 181012,  511, 1652,  2,   75,  1.880, -9.000,
306, 181012,  511, 1652,  2,  100,  0.955, -9.000,
306, 181012,  511, 1652,  2,  125,  0.190, -9.000,
307, 181116,  445, 2030,  2,    5,  6.357, -9.000,
307, 181116,  445, 2030,  2,   25,  5.887, -9.000,
307, 181116,  445, 2030,  2,   45,  3.860, -9.000,
307, 181116,  445, 2030,  2,   75,  2.047, -9.000,
307, 181116,  445, 2030,  2,  100,  0.970, -9.000,
307, 181116,  445, 2030,  2,  125,  0.393, -9.000,
309, 190115,  441, 1925,  2,    5,  7.643, -9.000,
309, 190115,  441, 1925,  2,   25,  7.540, -9.000,
309, 190115,  441, 1925,  2,   45,  5.503, -9.000,
309, 190115,  441, 1925,  2,   75,  2.633, -9.000,
309, 190115,  441, 1925,  2,  100,  1.177, -9.000,
309, 190115,  441, 1925,  2,  125,  0.407, -9.000,
311, 190502,  444, 1923,  2,    5,  5.857, -9.000,
311, 190502,  444, 1923,  2,   25,  5.725, -9.000,
311, 190502,  444, 1923,  2,   45,  4.913, -9.000,
311, 190502,  444, 1923,  2,   75,  2.697, -9.000,
311, 190502,  444, 1923,  2,  100,  1.467, -9.000,
311, 190502,  444, 1923,  2,  125,  0.613, -9.000,
312, 190611,  532, 1940,  2,    5,  7.350, -9.000,
312, 190611,  532, 1940,  2,   25,  7.203, -9.000,
312, 190611,  532, 1940,  2,   45,  7.080, -9.000,
312, 190611,  532, 1940,  2,   75,  4.667, -9.000,
312, 190611,  532, 1940,  2,  100,  1.870, -9.000,
312, 190611,  532, 1940,  2,  125,  1.347, -9.000,
313, 190701,  424, 1932,  2,    5,  8.993, -9.000,
